Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating
1,5.730659025787966,No,No,1,3.5
3,8.595988538681949,No,Yes,2,3.6
1,8.595988538681949,No,Yes,2,2.3
2,5.730659025787966,No,Yes,1,2.3
4,31.518624641833814,Yes,No,4,3.2
3,24.355300859598856,Yes,No,3,3.3
1,2.865329512893983,No,Yes,1,2.9
3,6.446991404011461,No,Yes,1,2.7
4,11.461318051575931,No,No,2,3.1
3,7.879656160458453,No,Yes,2,3.2
5,5.730659025787966,No,Yes,1,2.8
2,5.730659025787966,No,Yes,1,3.5
1,7.163323782234957,No,No,2,3.4
1,28.653295128939828,Yes,No,4,3.2
4,40.11461318051576,Yes,No,4,4.1
5,45.845272206303726,Yes,No,4,3.5
2,2.865329512893983,No,No,1,2.9
2,1.4326647564469914,No,No,1,2.9
3,7.163323782234957,No,Yes,2,4.0
4,8.595988538681949,No,Yes,2,2.7
3,11.461318051575931,Yes,Yes,2,3.3
5,4.2979942693409745,No,Yes,1,2.6
4,8.595988538681949,No,Yes,2,3.4
4,12.893982808022923,No,Yes,2,3.7
3,5.730659025787966,No,No,1,3.2
4,7.163323782234957,No,Yes,2,3.4
2,15.759312320916907,Yes,No,3,3.1
3,5.730659025787966,No,Yes,1,2.6
4,20.05730659025788,No,Yes,3,2.5
3,5.730659025787966,No,No,1,2.9
1,5.730659025787966,No,No,1,2.9
1,4.2979942693409745,No,No,1,2.8
3,2.865329512893983,No,No,1,2.6
6,5.01432664756447,No,No,1,2.9
4,5.730659025787966,No,No,1,3.3
2,8.595988538681949,No,Yes,2,2.5
3,2.1489971346704873,No,No,1,2.6
5,7.163323782234957,No,No,2,2.7
4,14.326647564469914,No,Yes,3,2.6
2,7.163323782234957,No,Yes,2,2.6
3,10.02865329512894,No,Yes,2,3.2
2,7.163323782234957,No,No,2,3.3
3,8.595988538681949,No,Yes,2,2.7
4,11.461318051575931,No,Yes,2,3.4
3,11.461318051575931,Yes,No,2,3.1
2,7.879656160458453,No,Yes,2,3.2
4,14.326647564469914,Yes,Yes,3,3.5
2,7.879656160458453,No,Yes,2,3.8
2,9.312320916905444,No,Yes,2,3.7
2,5.730659025787966,No,Yes,1,3.6
3,12.893982808022923,No,Yes,2,3.6
2,12.177650429799428,No,Yes,2,3.6
3,10.744985673352437,No,Yes,2,3.6
4,5.730659025787966,No,Yes,1,3.5
3,10.02865329512894,No,No,2,2.1
4,11.461318051575931,Yes,Yes,2,2.4
2,11.461318051575931,No,Yes,2,2.3
6,7.163323782234957,No,No,2,2.4
4,3.5816618911174785,No,Yes,1,2.4
3,11.461318051575931,Yes,No,2,4.0
2,1.4326647564469914,No,No,1,3.0
1,3.5816618911174785,No,Yes,1,3.0
2,5.01432664756447,No,No,1,2.8
2,5.730659025787966,No,No,1,3.0
2,7.163323782234957,No,Yes,2,2.6
2,4.2979942693409745,No,No,1,3.0
6,7.879656160458453,No,No,2,2.7
3,5.01432664756447,No,Yes,1,3.1
2,15.759312320916907,No,Yes,3,3.7
3,2.1489971346704873,No,Yes,1,2.3
4,6.446991404011461,No,Yes,1,2.6
4,7.879656160458453,No,No,2,3.4
1,2.865329512893983,No,No,1,3.9
7,7.879656160458453,No,Yes,2,3.9
1,5.730659025787966,No,Yes,1,3.6
6,4.2979942693409745,No,No,1,3.0
5,6.446991404011461,No,No,1,2.9
3,5.730659025787966,No,Yes,1,3.1
3,5.730659025787966,No,Yes,1,2.5
3,8.595988538681949,No,No,2,2.9
3,10.02865329512894,No,No,2,2.5
3,5.730659025787966,No,No,1,3.0
3,20.05730659025788,No,No,3,2.8
2,2.865329512893983,No,Yes,1,2.8
2,5.730659025787966,No,No,1,3.2
4,5.730659025787966,No,No,1,2.8
6,7.163323782234957,No,Yes,2,2.6
2,4.2979942693409745,No,No,1,2.9
4,18.624641833810887,Yes,No,3,4.2
1,2.1489971346704873,No,No,1,2.9
3,7.163323782234957,No,Yes,2,2.8
4,5.730659025787966,No,No,1,2.8
2,2.865329512893983,No,No,1,2.9
2,5.01432664756447,No,No,1,3.1
2,2.1489971346704873,No,No,1,2.9
5,11.461318051575931,Yes,Yes,2,3.3
1,3.5816618911174785,No,No,1,3.4
1,4.2979942693409745,No,No,1,3.0
2,3.5816618911174785,No,Yes,1,3.0
6,7.163323782234957,No,No,2,2.7
4,5.730659025787966,No,No,1,3.2
2,2.865329512893983,No,No,1,3.2
3,10.02865329512894,No,Yes,2,3.5
5,21.489971346704873,Yes,Yes,3,3.6
1,9.312320916905444,No,No,2,2.9
5,10.02865329512894,No,Yes,2,3.0
3,4.2979942693409745,No,Yes,1,3.3
6,7.163323782234957,No,No,2,3.4
2,2.865329512893983,No,Yes,1,3.5
3,7.163323782234957,No,Yes,2,3.7
4,22.922636103151863,No,No,3,4.3
6,5.730659025787966,No,Yes,1,3.3
3,18.624641833810887,Yes,No,3,2.5
4,17.191977077363898,Yes,Yes,3,3.4
4,2.1489971346704873,No,No,1,3.1
3,10.02865329512894,No,Yes,2,2.5
2,3.5816618911174785,No,No,1,2.5
2,1.4326647564469914,No,No,1,2.8
2,21.489971346704873,Yes,No,3,2.6
5,22.922636103151863,Yes,No,3,3.3
8,8.595988538681949,No,No,2,3.3
3,17.191977077363898,Yes,No,3,3.3
4,7.163323782234957,No,Yes,2,2.7
4,5.730659025787966,No,No,1,3.2
11,8.595988538681949,No,Yes,2,2.5
3,8.595988538681949,No,Yes,2,3.3
4,9.312320916905444,No,Yes,2,3.4
4,12.893982808022923,No,Yes,2,3.0
4,14.326647564469914,Yes,No,3,2.6
3,10.02865329512894,No,Yes,2,2.6
5,8.595988538681949,No,Yes,2,3.2
2,8.595988538681949,No,Yes,2,3.3
4,8.595988538681949,No,Yes,2,3.4
4,20.05730659025788,Yes,Yes,3,3.2
3,5.01432664756447,No,Yes,1,3.2
4,4.2979942693409745,No,No,1,3.4
3,18.624641833810887,Yes,No,3,3.2
4,20.05730659025788,Yes,Yes,3,3.0
5,20.05730659025788,Yes,Yes,3,3.4
5,14.326647564469914,Yes,No,3,3.4
4,5.01432664756447,No,Yes,1,3.9
5,19.340974212034386,Yes,Yes,3,3.5
4,4.2979942693409745,No,Yes,1,3.6
3,22.922636103151863,Yes,Yes,3,3.9
5,17.191977077363898,No,No,3,3.6
12,7.879656160458453,No,Yes,2,3.7
4,11.461318051575931,Yes,Yes,2,3.8
6,12.893982808022923,Yes,Yes,2,3.7
1,6.446991404011461,No,Yes,1,3.6
4,9.312320916905444,No,Yes,2,3.5
3,20.05730659025788,No,Yes,3,3.8
3,14.326647564469914,No,Yes,3,3.8
4,5.01432664756447,No,Yes,1,3.5
3,10.02865329512894,No,No,2,3.6
1,4.2979942693409745,No,Yes,1,3.8
4,13.61031518624642,Yes,Yes,2,3.8
2,11.461318051575931,No,Yes,2,3.8
5,5.730659025787966,No,Yes,1,3.5
3,2.865329512893983,No,Yes,1,3.5
8,8.595988538681949,No,No,2,3.9
3,7.163323782234957,No,Yes,2,3.6
5,22.206303724928368,Yes,No,3,3.6
1,25.787965616045845,Yes,Yes,3,3.7
2,7.163323782234957,No,Yes,2,3.9
7,7.163323782234957,No,Yes,2,3.8
3,8.595988538681949,No,Yes,2,3.6
4,14.326647564469914,Yes,No,3,3.9
1,11.461318051575931,Yes,Yes,2,3.7
4,7.163323782234957,No,Yes,2,3.9
3,28.653295128939828,Yes,Yes,4,3.7
5,4.2979942693409745,No,No,1,3.5
6,7.163323782234957,No,Yes,2,3.8
7,21.489971346704873,Yes,No,3,3.6
4,33.6676217765043,Yes,Yes,4,3.5
3,31.518624641833814,Yes,No,4,3.5
2,22.922636103151863,Yes,Yes,3,3.6
5,21.489971346704873,Yes,No,3,3.5
3,22.922636103151863,Yes,Yes,3,3.7
3,2.865329512893983,No,Yes,1,3.5
2,5.01432664756447,No,Yes,1,3.6
6,10.02865329512894,No,Yes,2,2.2
2,6.446991404011461,No,Yes,1,2.3
3,6.446991404011461,No,Yes,1,2.1
3,28.653295128939828,Yes,No,4,2.4
1,6.446991404011461,No,Yes,1,4.2
2,4.2979942693409745,No,No,1,4.0
1,5.01432664756447,No,No,1,2.8
2,5.730659025787966,No,Yes,1,3.6
3,4.2979942693409745,No,No,1,2.9
8,15.759312320916907,Yes,Yes,3,2.5
5,7.163323782234957,No,Yes,2,3.6
3,7.163323782234957,No,Yes,2,2.6
2,5.730659025787966,No,No,1,3.0
3,4.2979942693409745,No,No,1,3.3
3,8.595988538681949,No,Yes,2,3.0
2,3.5816618911174785,No,No,1,3.0
5,7.163323782234957,No,Yes,2,3.0
3,6.446991404011461,No,Yes,1,2.5
1,5.01432664756447,No,Yes,1,3.4
4,7.879656160458453,No,Yes,2,3.1
3,7.163323782234957,No,No,2,2.6
4,5.730659025787966,No,No,1,3.0
2,4.2979942693409745,No,Yes,1,2.5
4,7.163323782234957,No,Yes,2,4.1
4,8.595988538681949,No,Yes,2,3.3
1,5.730659025787966,No,No,1,3.0
3,2.865329512893983,No,No,1,2.7
3,8.595988538681949,No,Yes,2,3.4
2,6.446991404011461,No,No,1,2.9
2,2.1489971346704873,No,No,1,3.0
2,3.5816618911174785,No,No,1,3.1
2,5.730659025787966,No,No,1,3.0
3,6.446991404011461,No,Yes,1,2.6
5,6.446991404011461,No,No,1,3.1
2,2.865329512893983,No,No,1,3.2
1,4.2979942693409745,No,Yes,1,2.8
2,5.730659025787966,No,No,1,2.9
3,5.01432664756447,No,No,1,2.9
3,5.730659025787966,No,Yes,1,3.6
3,2.865329512893983,No,No,1,3.5
5,5.730659025787966,No,No,1,3.5
4,11.461318051575931,No,Yes,2,2.3
2,7.163323782234957,No,Yes,2,2.0
3,8.595988538681949,No,Yes,2,2.8
2,2.865329512893983,No,No,1,3.2
1,1.4326647564469914,No,No,1,3.1
3,7.163323782234957,No,Yes,2,2.9
2,1.4326647564469914,No,No,1,3.2
6,5.730659025787966,No,No,1,3.5
1,4.2979942693409745,No,No,1,3.2
3,8.595988538681949,No,Yes,2,3.0
2,4.2979942693409745,No,No,1,3.4
1,7.163323782234957,No,Yes,2,3.5
2,5.01432664756447,No,No,1,3.7
5,7.163323782234957,No,Yes,2,2.8
2,2.865329512893983,No,No,1,3.0
3,4.2979942693409745,No,No,1,3.9
5,8.595988538681949,No,Yes,2,3.7
6,11.461318051575931,Yes,Yes,2,3.7
2,2.865329512893983,No,No,1,3.0
2,8.595988538681949,No,No,2,2.7
1,5.730659025787966,No,No,1,3.1
1,5.01432664756447,No,No,1,2.6
3,2.865329512893983,No,No,1,3.7
4,4.2979942693409745,No,No,1,3.0
2,6.446991404011461,No,No,1,3.2
2,5.730659025787966,No,No,1,3.4
4,7.163323782234957,No,No,2,2.8
3,4.2979942693409745,No,No,1,3.1
4,7.879656160458453,No,Yes,2,2.6
4,7.879656160458453,No,No,2,2.5
4,12.893982808022923,Yes,No,2,2.9
1,4.2979942693409745,No,No,1,3.0
2,5.730659025787966,No,Yes,1,3.6
3,6.446991404011461,No,Yes,1,3.7
2,1.4326647564469914,No,No,1,3.0
4,11.461318051575931,Yes,Yes,2,2.8
3,7.163323782234957,No,No,2,3.4
4,7.163323782234957,No,Yes,2,2.9
3,7.163323782234957,No,No,2,3.4
3,5.730659025787966,No,No,1,2.9
3,5.730659025787966,No,Yes,1,3.1
3,6.446991404011461,No,Yes,1,3.7
1,10.02865329512894,No,Yes,2,3.8
3,6.446991404011461,No,Yes,1,3.6
3,5.01432664756447,No,Yes,1,3.7
2,11.461318051575931,Yes,Yes,2,3.7
3,5.730659025787966,No,No,1,3.5
4,5.730659025787966,No,Yes,1,3.6
4,5.730659025787966,No,Yes,1,3.7
3,5.01432664756447,No,Yes,1,3.8
3,5.730659025787966,No,Yes,1,3.7
2,3.5816618911174785,No,No,1,3.9
3,5.730659025787966,No,No,1,4.3
3,7.163323782234957,No,Yes,2,4.3
3,2.865329512893983,No,No,1,4.1
3,5.730659025787966,No,No,1,2.8
1,9.312320916905444,No,No,2,3.0
3,7.163323782234957,No,Yes,2,3.2
1,5.730659025787966,No,No,1,3.1
1,18.624641833810887,Yes,No,3,3.7
3,7.163323782234957,No,No,2,3.5
3,10.02865329512894,No,No,2,2.4
4,7.163323782234957,No,Yes,2,4.0
4,9.312320916905444,No,Yes,2,3.4
3,8.595988538681949,No,Yes,2,3.0
1,5.730659025787966,No,No,1,3.0
9,7.163323782234957,No,Yes,2,3.3
5,5.730659025787966,No,No,1,3.4
5,8.595988538681949,No,Yes,2,3.2
2,4.2979942693409745,No,Yes,1,3.3
4,5.01432664756447,No,No,1,3.1
3,4.2979942693409745,No,Yes,1,3.1
1,5.730659025787966,No,No,1,2.9
3,10.02865329512894,No,No,2,2.5
3,2.1489971346704873,No,No,1,3.4
2,7.163323782234957,No,Yes,2,3.2
4,8.595988538681949,No,Yes,2,3.1
6,5.01432664756447,No,No,1,2.7
6,6.446991404011461,No,No,1,2.9
7,4.2979942693409745,No,No,1,3.2
1,5.730659025787966,No,No,1,2.9
4,5.730659025787966,No,No,1,3.3
4,8.595988538681949,No,Yes,2,3.3
3,7.879656160458453,No,Yes,2,3.2
3,7.163323782234957,No,Yes,2,3.3
2,8.595988538681949,No,Yes,2,3.4
3,6.446991404011461,No,Yes,1,2.5
6,18.624641833810887,No,Yes,3,3.0
3,5.01432664756447,No,No,1,3.4
4,4.2979942693409745,No,No,1,3.0
2,4.2979942693409745,No,Yes,1,2.8
3,10.02865329512894,No,Yes,2,3.6
1,8.595988538681949,No,Yes,2,3.5
4,7.163323782234957,No,Yes,2,3.7
2,5.730659025787966,No,Yes,1,3.6
5,5.730659025787966,No,Yes,1,3.5
3,10.02865329512894,No,Yes,2,3.5
3,10.02865329512894,No,No,2,2.4
3,11.461318051575931,No,Yes,2,2.4
2,7.163323782234957,No,Yes,2,4.1
2,2.865329512893983,No,Yes,1,2.7
2,7.163323782234957,No,No,2,3.0
5,7.163323782234957,No,No,2,2.9
2,11.461318051575931,No,No,2,3.2
3,8.595988538681949,No,Yes,2,3.1
2,2.865329512893983,No,Yes,1,2.5
3,8.595988538681949,No,Yes,2,3.4
1,6.446991404011461,No,No,1,2.9
2,2.865329512893983,No,No,1,3.0
2,5.730659025787966,No,No,1,2.8
4,7.879656160458453,No,Yes,2,3.7
5,8.595988538681949,No,Yes,2,3.7
4,9.312320916905444,No,Yes,2,3.8
4,9.312320916905444,No,Yes,2,3.3
2,5.01432664756447,No,No,1,3.3
3,7.879656160458453,No,Yes,2,3.1
3,7.163323782234957,No,No,2,2.9
1,4.2979942693409745,No,No,1,3.0
4,9.312320916905444,No,No,2,3.4
3,5.730659025787966,No,No,1,2.8
3,7.879656160458453,No,No,2,2.9
4,7.879656160458453,No,No,2,3.0
1,10.02865329512894,No,No,2,3.0
3,7.163323782234957,No,No,2,3.1
2,3.5816618911174785,No,Yes,1,3.4
3,10.02865329512894,No,No,2,2.3
3,6.446991404011461,No,Yes,1,2.4
2,7.163323782234957,No,No,2,3.0
2,5.730659025787966,No,Yes,1,3.2
3,6.446991404011461,No,Yes,1,3.5
2,3.5816618911174785,No,No,1,3.8
2,4.2979942693409745,No,Yes,1,3.5
1,6.446991404011461,No,No,1,2.7
1,6.446991404011461,No,No,1,3.4
3,11.461318051575931,No,Yes,2,2.7
5,5.730659025787966,No,No,1,3.1
2,7.163323782234957,No,Yes,2,3.3
4,10.744985673352437,No,Yes,2,3.4
3,11.461318051575931,Yes,No,2,2.5
1,5.730659025787966,No,No,1,2.7
3,6.446991404011461,No,Yes,1,3.4
2,4.2979942693409745,No,No,1,3.0
4,5.730659025787966,No,No,1,3.4
2,7.163323782234957,No,Yes,2,2.8
6,7.163323782234957,No,No,2,2.5
7,7.879656160458453,No,Yes,2,3.2
5,9.312320916905444,No,Yes,2,2.6
1,18.624641833810887,No,Yes,3,2.5
3,3.5816618911174785,No,No,1,3.6
1,10.02865329512894,No,Yes,2,3.5
4,11.461318051575931,Yes,Yes,2,2.3
3,10.02865329512894,No,No,2,2.4
3,8.595988538681949,No,Yes,2,2.3
3,7.163323782234957,No,Yes,2,2.3
4,11.461318051575931,No,Yes,2,2.3
3,18.624641833810887,Yes,Yes,3,2.4
3,10.744985673352437,Yes,No,2,2.4
3,11.461318051575931,No,Yes,2,2.4
2,10.02865329512894,No,Yes,2,4.1
3,18.624641833810887,Yes,Yes,3,4.3
4,7.163323782234957,No,No,2,4.1
3,9.312320916905444,No,No,2,2.7
1,5.01432664756447,No,No,1,3.0
5,2.1489971346704873,No,No,1,2.8
5,5.01432664756447,No,No,1,2.7
3,9.312320916905444,No,Yes,2,3.1
3,7.163323782234957,No,Yes,2,3.6
6,8.595988538681949,No,Yes,2,3.7
6,8.595988538681949,No,No,2,3.6
2,7.879656160458453,No,Yes,2,3.6
4,7.163323782234957,No,Yes,2,3.5
3,10.02865329512894,No,Yes,2,2.3
2,11.461318051575931,No,No,2,3.2
2,2.1489971346704873,No,No,1,2.9
3,11.461318051575931,No,Yes,2,2.9
6,8.595988538681949,No,No,2,2.9
6,9.312320916905444,No,Yes,2,3.1
6,9.312320916905444,No,Yes,2,3.2
4,7.163323782234957,No,Yes,2,2.6
5,7.163323782234957,No,Yes,2,3.8
1,8.595988538681949,No,Yes,2,3.5
1,5.01432664756447,No,Yes,1,2.1
3,7.163323782234957,No,Yes,2,2.3
1,2.1489971346704873,No,No,1,2.9
1,4.2979942693409745,No,No,1,2.9
4,7.163323782234957,No,Yes,2,3.1
2,7.163323782234957,No,Yes,2,2.5
1,9.312320916905444,No,No,2,3.0
1,9.312320916905444,No,No,2,2.9
2,8.595988538681949,No,Yes,2,3.3
3,4.2979942693409745,No,No,1,3.1
3,5.730659025787966,No,Yes,1,2.7
5,9.312320916905444,No,Yes,2,2.7
3,4.2979942693409745,No,No,1,2.7
5,5.01432664756447,No,No,1,2.9
2,5.01432664756447,No,No,1,3.1
2,2.1489971346704873,No,No,1,3.1
2,4.2979942693409745,No,No,1,3.4
2,9.312320916905444,No,Yes,2,3.1
1,2.865329512893983,No,Yes,1,3.2
4,15.759312320916907,Yes,No,3,3.2
3,5.730659025787966,No,No,1,3.0
1,2.1489971346704873,No,No,1,2.7
1,6.446991404011461,No,No,1,3.0
1,6.446991404011461,No,No,1,3.0
6,5.730659025787966,No,No,1,3.2
2,7.163323782234957,No,No,2,3.2
1,3.5816618911174785,No,No,1,3.1
1,2.865329512893983,No,No,1,2.9
2,4.2979942693409745,No,No,1,2.7
4,21.489971346704873,No,Yes,3,3.1
2,10.02865329512894,No,Yes,2,3.2
3,10.02865329512894,No,No,2,2.6
1,5.730659025787966,No,No,1,2.8
7,4.2979942693409745,No,No,1,3.2
4,5.01432664756447,No,Yes,1,2.5
3,2.865329512893983,No,Yes,1,3.4
1,5.730659025787966,No,No,1,3.1
2,5.01432664756447,No,Yes,1,3.2
1,3.5816618911174785,No,No,1,2.9
5,7.163323782234957,No,No,2,3.3
3,5.730659025787966,No,No,1,2.9
1,2.865329512893983,No,No,1,2.8
6,9.312320916905444,No,Yes,2,2.7
2,2.865329512893983,No,No,1,3.0
2,5.730659025787966,No,No,1,3.1
1,9.312320916905444,No,No,2,3.3
4,21.489971346704873,Yes,No,3,3.1
5,4.2979942693409745,No,No,1,3.0
2,14.326647564469914,No,Yes,3,3.1
3,11.461318051575931,No,Yes,2,3.2
4,5.730659025787966,No,No,1,3.1
4,10.744985673352437,No,No,2,2.9
2,3.5816618911174785,No,Yes,1,2.8
5,7.163323782234957,No,Yes,2,3.4
6,7.163323782234957,No,Yes,2,2.5
4,12.893982808022923,Yes,No,2,2.8
1,4.2979942693409745,No,No,1,2.9
4,8.595988538681949,No,No,2,3.0
3,7.163323782234957,No,Yes,2,3.4
3,5.730659025787966,No,No,1,3.5
2,5.730659025787966,No,Yes,1,3.5
2,4.2979942693409745,No,No,1,3.8
2,7.163323782234957,No,Yes,2,3.5
2,12.177650429799428,No,Yes,2,3.6
6,8.595988538681949,No,Yes,2,2.4
10,7.163323782234957,No,No,2,2.4
6,7.163323782234957,No,Yes,2,2.4
4,10.744985673352437,No,Yes,2,2.6
5,6.446991404011461,No,Yes,1,2.6
3,4.2979942693409745,No,No,1,2.8
2,5.730659025787966,No,Yes,1,3.2
4,10.02865329512894,No,Yes,2,2.7
3,7.163323782234957,No,Yes,2,3.3
3,7.163323782234957,No,No,2,3.1
2,2.865329512893983,No,No,1,2.9
4,5.730659025787966,No,No,1,2.9
3,7.163323782234957,No,No,2,3.4
5,5.01432664756447,No,No,1,3.3
1,2.1489971346704873,No,Yes,1,3.1
3,8.595988538681949,No,Yes,2,3.0
2,5.730659025787966,No,No,1,3.0
6,7.163323782234957,No,Yes,2,2.7
3,12.177650429799428,No,No,2,2.9
5,7.163323782234957,No,No,2,3.0
1,5.730659025787966,No,No,1,2.9
3,7.879656160458453,No,No,2,2.9
2,11.461318051575931,No,Yes,2,3.4
4,6.446991404011461,No,No,1,3.2
6,9.312320916905444,No,No,2,2.9
4,2.1489971346704873,No,No,1,3.1
2,7.163323782234957,No,No,2,3.1
4,7.163323782234957,No,No,2,3.0
1,5.01432664756447,No,Yes,1,2.7
4,4.2979942693409745,No,No,1,3.1
3,5.730659025787966,No,No,1,2.9
3,7.163323782234957,No,Yes,2,3.1
3,8.595988538681949,No,Yes,2,3.7
4,9.312320916905444,No,Yes,2,3.5
4,11.461318051575931,Yes,No,2,3.5
3,5.730659025787966,No,Yes,1,2.4
4,20.05730659025788,No,Yes,3,2.1
1,5.730659025787966,No,No,1,3.2
2,2.865329512893983,No,No,1,3.2
3,5.730659025787966,No,Yes,1,3.2
1,4.2979942693409745,No,No,1,2.9
2,2.865329512893983,No,No,1,3.4
3,7.163323782234957,No,No,2,3.1
3,8.595988538681949,No,Yes,2,3.1
3,7.163323782234957,No,No,2,3.0
4,11.461318051575931,Yes,Yes,2,3.1
2,7.163323782234957,No,No,2,3.1
3,7.163323782234957,No,No,2,3.0
4,7.879656160458453,No,Yes,2,3.6
3,4.2979942693409745,No,Yes,1,3.6
2,5.01432664756447,No,No,1,2.4
2,5.730659025787966,No,No,1,3.1
2,1.4326647564469914,No,No,1,3.0
3,7.879656160458453,No,No,2,3.2
2,5.01432664756447,No,No,1,3.0
4,14.326647564469914,No,No,3,3.4
2,7.163323782234957,No,No,2,2.6
6,7.163323782234957,No,Yes,2,3.4
11,8.595988538681949,No,No,2,3.6
6,18.624641833810887,No,No,3,3.9
4,35.816618911174785,Yes,No,4,2.2
3,9.312320916905444,No,Yes,2,2.2
3,8.595988538681949,No,Yes,2,3.2
1,9.312320916905444,No,No,2,2.5
4,2.865329512893983,No,No,1,3.0
3,28.653295128939828,Yes,Yes,4,3.1
4,14.326647564469914,Yes,Yes,3,2.5
2,10.744985673352437,Yes,Yes,2,2.5
3,8.595988538681949,No,Yes,2,3.1
4,14.326647564469914,No,Yes,3,3.3
4,11.461318051575931,Yes,Yes,2,2.6
3,17.191977077363898,Yes,Yes,3,3.0
3,10.02865329512894,No,Yes,2,2.6
3,8.595988538681949,No,Yes,2,2.7
2,7.879656160458453,No,Yes,2,3.2
6,6.446991404011461,No,Yes,1,3.5
3,10.02865329512894,No,No,2,2.4
5,8.595988538681949,No,Yes,2,2.3
6,7.163323782234957,No,Yes,2,2.3
1,9.312320916905444,No,No,2,3.3
9,7.163323782234957,No,No,2,3.0
1,6.446991404011461,No,No,1,2.7
1,6.446991404011461,No,No,1,2.7
2,5.730659025787966,No,Yes,1,3.4
3,8.595988538681949,No,No,2,2.8
5,4.2979942693409745,No,No,1,3.0
3,10.02865329512894,No,No,2,3.2
3,3.5816618911174785,No,No,1,3.1
3,8.595988538681949,No,Yes,2,3.2
3,7.163323782234957,No,No,2,3.4
3,11.461318051575931,Yes,Yes,2,3.3
1,17.191977077363898,Yes,No,3,3.1
1,10.02865329512894,No,No,2,2.6
2,3.5816618911174785,No,No,1,3.4
1,18.624641833810887,No,Yes,3,2.6
2,4.2979942693409745,No,No,1,3.5
3,7.163323782234957,No,No,2,3.5
1,8.595988538681949,No,No,2,3.5
2,15.759312320916907,Yes,Yes,3,3.6
2,2.1489971346704873,No,No,1,3.5
1,21.489971346704873,Yes,No,3,3.7
3,8.595988538681949,No,Yes,2,3.6
4,14.326647564469914,No,No,3,3.7
5,11.461318051575931,No,No,2,3.5
2,35.816618911174785,Yes,Yes,4,3.5
3,14.326647564469914,No,No,3,3.5
7,6.446991404011461,No,No,1,2.0
4,34.383954154727796,Yes,No,4,2.0
3,17.191977077363898,Yes,Yes,3,2.0
3,17.191977077363898,Yes,No,3,4.0
3,10.02865329512894,No,Yes,2,2.6
5,28.653295128939828,No,No,4,4.2
5,7.163323782234957,No,No,2,3.5
4,4.2979942693409745,No,No,1,3.4
1,20.05730659025788,No,No,3,3.5
3,21.489971346704873,No,No,4,3.5
4,14.326647564469914,No,No,3,3.5
9,8.595988538681949,No,No,2,3.4
2,7.163323782234957,No,No,2,3.3
2,7.163323782234957,No,No,2,3.4
2,7.163323782234957,No,No,2,3.6
6,22.922636103151863,No,No,4,3.7
4,11.461318051575931,No,No,3,3.4
4,6.446991404011461,No,No,2,3.6
3,14.326647564469914,No,No,3,3.3
6,8.595988538681949,No,No,2,3.3
5,14.326647564469914,No,No,3,3.6
4,8.595988538681949,No,No,2,3.6
5,17.191977077363898,No,No,3,3.5
3,10.02865329512894,No,No,2,3.4
5,7.163323782234957,No,No,2,3.1
3,10.02865329512894,No,No,2,3.5
1,2.1489971346704873,No,No,1,3.8
2,14.326647564469914,No,No,4,3.8
3,3.5816618911174785,No,No,2,3.7
4,20.05730659025788,No,No,4,3.5
2,10.02865329512894,No,No,3,3.8
2,8.595988538681949,No,No,3,3.6
1,12.893982808022923,No,No,3,3.6
2,5.730659025787966,No,No,2,4.1
1,4.2979942693409745,No,No,2,4.2
7,21.489971346704873,No,No,4,3.8
6,21.489971346704873,No,No,4,3.8
1,21.489971346704873,No,No,4,3.9
1,6.446991404011461,No,No,2,3.1
5,17.191977077363898,No,No,4,3.4
2,11.461318051575931,No,No,3,3.7
1,11.461318051575931,No,No,3,3.5
4,21.489971346704873,No,No,4,3.8
4,17.191977077363898,No,No,4,3.5
1,7.879656160458453,No,No,3,3.8
1,2.1489971346704873,No,No,1,4.2
3,21.489971346704873,Yes,No,3,4.5
5,17.191977077363898,Yes,No,3,3.6
5,28.653295128939828,No,Yes,4,4.3
2,14.326647564469914,No,No,3,4.8
2,21.489971346704873,No,No,3,4.3
5,20.05730659025788,Yes,No,3,4.2
5,14.326647564469914,Yes,No,3,4.1
5,25.787965616045845,No,Yes,3,4.3
8,12.893982808022923,Yes,No,2,4.4
3,12.177650429799428,No,Yes,2,4.2
8,21.489971346704873,Yes,No,3,4.1
3,14.326647564469914,No,No,3,4.0
3,25.787965616045845,Yes,Yes,3,4.5
3,24.355300859598856,No,No,3,4.5
4,21.489971346704873,Yes,Yes,3,4.2
4,17.191977077363898,Yes,No,3,4.2
3,11.461318051575931,Yes,Yes,2,4.1
4,30.08595988538682,Yes,Yes,4,3.6
2,14.326647564469914,Yes,No,3,4.1
2,14.326647564469914,Yes,No,3,4.4
3,14.326647564469914,No,No,3,3.3
4,5.730659025787966,No,No,1,3.2
5,14.326647564469914,No,No,3,3.7
4,5.730659025787966,No,No,1,3.3
1,9.312320916905444,No,No,2,3.4
6,6.446991404011461,No,No,1,4.0
4,14.326647564469914,No,No,3,3.7
3,14.326647564469914,No,No,3,3.6
5,7.163323782234957,No,No,2,3.1
2,7.163323782234957,No,No,2,3.2
2,2.865329512893983,No,No,1,3.5
3,9.312320916905444,No,No,2,3.3
6,6.446991404011461,No,No,1,3.4
6,7.163323782234957,No,No,2,3.3
5,5.730659025787966,No,No,1,3.4
5,5.730659025787966,No,No,1,3.7
5,14.326647564469914,No,No,3,3.6
